,size,price,date,product,release_date,color,release_price
1117,275,"250,000원",20/07/30,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1118,265,"315,000원",20/08/11,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1119,265,"310,000원",20/08/11,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1120,265,"310,000원",20/08/17,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1121,260,"290,000원",20/09/01,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1122,275,"350,000원",20/09/12,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1123,290,"300,000원",20/09/23,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1124,255,"350,000원",20/10/10,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1125,275,"369,000원",20/10/23,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1126,265,"270,000원",20/11/06,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1127,265,"350,000원",20/11/22,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1128,260,"290,000원",20/12/06,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1129,270,"280,000원",20/12/21,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1130,260,"290,000원",21/01/25,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1131,260,"320,000원",21/02/01,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1132,270,"350,000원",21/02/04,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1133,295,"370,000원",21/02/06,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1134,255,"350,000원",21/03/10,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1135,285,"370,000원",21/03/30,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1136,260,"341,000원",21/04/02,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1137,275,"359,000원",21/04/05,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1138,285,"400,000원",21/04/25,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1139,270,"320,000원",21/05/01,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1140,295,"390,000원",21/05/21,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1141,255,"380,000원",21/05/27,Nike SB Dunk Low Infrared (Orange Label),20/01/21,WHITE/CEMENTGREY-BLACK-INFRARED,"$100(약118,800원)"
1142,260,"1,000,000원",21/06/17,Nike x Verdy Girls Don't Cry SB Dunk Low,19/02/09,VARSITYRED/WHITE-VARSITYRED,-
1143,265,"2,750,000원",21/10/06,Nike x Verdy Girls Don't Cry SB Dunk Low,19/02/09,VARSITYRED/WHITE-VARSITYRED,-
1144,260,"2,500,000원",21/10/14,Nike x Verdy Girls Don't Cry SB Dunk Low,19/02/09,VARSITYRED/WHITE-VARSITYRED,-
1145,275,"340,000원",20/04/13,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1146,270,"310,000원",20/04/13,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1147,275,"330,000원",20/04/19,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1148,270,"301,000원",20/04/22,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1149,270,"339,000원",20/05/02,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1150,250,"399,000원",20/05/07,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1151,255,"250,000원",20/05/18,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1152,270,"339,000원",20/05/20,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1153,260,"320,000원",20/05/20,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1154,265,"330,000원",20/05/24,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1155,270,"280,000원",20/05/27,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1156,250,"300,000원",20/05/29,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1157,255,"280,000원",20/05/29,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1158,250,"290,000원",20/06/07,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1159,265,"350,000원",20/06/08,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1160,255,"320,000원",20/06/10,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1161,285,"350,000원",20/06/21,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1162,255,"300,000원",20/06/23,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1163,280,"355,000원",20/06/30,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1164,255,"400,000원",20/07/03,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1165,280,"350,000원",20/07/06,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1166,260,"351,000원",20/07/08,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1167,265,"400,000원",20/07/15,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1168,265,"390,000원",20/08/12,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1169,270,"390,000원",20/08/13,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1170,260,"370,000원",20/08/18,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1171,280,"360,000원",20/08/20,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1172,270,"400,000원",20/08/20,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1173,250,"355,000원",20/08/20,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1174,275,"375,000원",20/08/27,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1175,255,"331,000원",20/08/28,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1176,255,"355,000원",20/08/30,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1177,260,"399,000원",20/09/01,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1178,280,"420,000원",20/09/01,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1179,290,"350,000원",20/09/07,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1180,280,"420,000원",20/09/27,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1181,275,"400,000원",20/10/01,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1182,285,"419,000원",20/10/01,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1183,280,"420,000원",20/10/10,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1184,260,"370,000원",20/10/20,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1185,270,"400,000원",20/10/21,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1186,260,"381,000원",20/11/02,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1187,260,"380,000원",20/11/09,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1188,260,"360,000원",20/11/12,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1189,270,"374,000원",20/11/30,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1190,260,"389,000원",20/12/04,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1191,285,"480,000원",20/12/11,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1192,275,"398,000원",20/12/22,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1193,265,"395,000원",20/12/30,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1194,270,"362,000원",21/01/15,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1195,260,"400,000원",21/01/21,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1196,255,"400,000원",21/01/25,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1197,270,"419,000원",21/01/27,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1198,270,"429,000원",21/01/27,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1199,265,"420,000원",21/01/27,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1200,250,"451,000원",21/02/23,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1201,255,"430,000원",21/03/06,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1202,265,"430,000원",21/03/12,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1203,260,"485,000원",21/03/13,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1204,280,"500,000원",21/03/26,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1205,280,"450,000원",21/04/10,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1206,265,"420,000원",21/05/31,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1207,270,"550,000원",21/06/07,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1208,260,"489,000원",21/06/21,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1209,275,"500,000원",21/06/29,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1210,265,"430,000원",21/07/08,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1211,275,"450,000원",21/08/19,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1212,275,"589,000원",21/09/07,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1213,250,"490,000원",21/09/08,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1214,260,"418,000원",21/09/21,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1215,260,"450,000원",21/10/20,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1216,275,"599,000원",21/11/01,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1217,265,"366,000원",21/12/12,Nike x Diamond Supply Co. SB Dunk Low Black Diamond,18/11/09,BLACK/CHROME-BLACK-TROPICALTWIST,"$100(약118,800원)"
1218,245,"480,000원",21/10/06,Nike x Off-White Dunk Low The 50 - Lot 43,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
1219,260,"520,000원",21/11/29,Nike x Off-White Dunk Low The 50 - Lot 43,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
1220,270,"600,000원",20/11/02,Nike x Concepts SB Dunk Low Grail (Regular Box),15/07/25,MULTI-COLOR/MULTI-COLOR,"$180(약213,600원)"
1221,270,"600,000원",20/11/21,Nike x Concepts SB Dunk Low Grail (Regular Box),15/07/25,MULTI-COLOR/MULTI-COLOR,"$180(약213,600원)"
1222,270,"600,000원",21/02/06,Nike x Concepts SB Dunk Low Grail (Regular Box),15/07/25,MULTI-COLOR/MULTI-COLOR,"$180(약213,600원)"
1223,260,"750,000원",21/02/17,Nike x Concepts SB Dunk Low Grail (Regular Box),15/07/25,MULTI-COLOR/MULTI-COLOR,"$180(약213,600원)"
1224,260,"600,000원",21/06/14,Nike x Concepts SB Dunk Low Grail (Regular Box),15/07/25,MULTI-COLOR/MULTI-COLOR,"$180(약213,600원)"
1225,260,"450,000원",21/07/06,Nike x Concepts SB Dunk Low Grail (Regular Box),15/07/25,MULTI-COLOR/MULTI-COLOR,"$180(약213,600원)"
1226,255,"160,000원",20/09/26,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1227,240,"129,000원",20/09/26,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1228,240,"129,000원",20/09/26,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1229,240,"137,000원",20/09/26,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1230,245,"132,000원",20/09/26,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1231,245,"139,000원",20/09/26,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1232,245,"145,000원",20/09/26,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1233,235,"170,000원",20/09/26,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1234,240,"140,000원",20/09/29,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1235,280,"160,000원",20/09/29,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1236,260,"145,000원",20/09/29,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1237,265,"131,000원",20/09/29,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1238,270,"139,000원",20/09/30,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1239,265,"140,000원",20/09/30,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1240,265,"145,000원",20/10/01,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1241,245,"119,000원",20/10/04,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1242,270,"139,000원",20/10/07,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1243,275,"150,000원",20/10/07,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1244,280,"150,000원",20/10/08,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1245,250,"115,000원",20/10/09,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1246,260,"124,000원",20/10/10,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1247,230,"115,000원",20/10/12,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1248,245,"118,000원",20/10/12,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1249,260,"120,000원",20/10/13,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1250,260,"122,000원",20/10/13,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1251,265,"125,000원",20/10/13,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1252,265,"119,000원",20/10/13,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1253,250,"115,000원",20/10/13,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1254,265,"119,000원",20/10/13,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1255,235,"119,000원",20/10/13,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1256,265,"125,000원",20/10/14,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1257,240,"116,000원",20/10/14,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1258,235,"119,000원",20/10/14,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1259,240,"117,000원",20/10/14,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1260,275,"218,000원",20/10/14,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1261,240,"118,000원",20/10/14,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1262,265,"144,000원",20/10/14,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1263,240,"119,000원",20/10/14,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1264,245,"116,000원",20/10/14,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1265,250,"120,000원",20/10/14,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1266,225,"120,000원",20/10/15,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1267,250,"121,000원",20/10/15,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1268,250,"125,000원",20/10/15,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1269,245,"110,000원",20/10/17,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1270,235,"95,000원",20/10/18,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1271,240,"110,000원",20/10/18,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1272,230,"105,000원",20/10/18,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1273,250,"119,000원",20/10/19,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1274,235,"105,000원",20/10/19,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1275,240,"105,000원",20/10/19,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1276,255,"119,000원",20/10/20,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1277,260,"120,000원",20/10/20,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1278,245,"110,000원",20/10/20,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1279,235,"100,000원",20/10/20,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1280,255,"115,000원",20/10/21,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1281,245,"105,000원",20/10/24,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1282,230,"109,000원",20/10/24,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1283,280,"175,000원",20/10/25,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
1284,245,"111,000원",20/10/25,(W) Nike Dunk Low Disrupt Black Gum,20/10/14,BLACK/WHITE-GUMMEDIUMBROWN,"119,000원"
