,size,price,date,product,release_date,color,release_price,number,transactions,wish,review
22279,235,400000,2020-08-05,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22280,230,443000,2020-08-05,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22281,245,395000,2020-08-05,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22282,255,360000,2020-08-05,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22283,265,408000,2020-08-05,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22284,265,409000,2020-08-05,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22285,270,450000,2020-08-06,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22286,260,419000,2020-08-06,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22287,265,439000,2020-08-06,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22288,280,550000,2020-08-07,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22289,270,400000,2020-08-07,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22290,250,389000,2020-08-07,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22291,255,410000,2020-08-07,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22292,280,650000,2020-08-07,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22293,265,450000,2020-08-08,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22294,265,450000,2020-08-08,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22295,265,468000,2020-08-08,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22296,260,425000,2020-08-08,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22297,260,430000,2020-08-08,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22298,265,460000,2020-08-10,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22299,275,460000,2020-08-10,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22300,275,590000,2020-08-11,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22301,265,438000,2020-08-11,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22302,270,450000,2020-08-12,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22303,280,600000,2020-08-12,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22304,260,459000,2020-08-13,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22305,270,450000,2020-08-16,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22306,265,404000,2020-08-17,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22307,275,450000,2020-08-17,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22308,265,403000,2020-08-17,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22309,235,480000,2020-08-17,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22310,255,430000,2020-08-17,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22311,280,550000,2020-08-18,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22312,280,558000,2020-08-18,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22313,280,500000,2020-08-18,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22314,260,430000,2020-08-19,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22315,265,405000,2020-08-19,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22316,260,400000,2020-08-19,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22317,265,407000,2020-08-19,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22318,280,510000,2020-08-19,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22319,270,400000,2020-08-19,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22320,265,408000,2020-08-20,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22321,275,460000,2020-08-20,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22322,270,390000,2020-08-21,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22323,280,439000,2020-08-21,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22324,270,390000,2020-08-21,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22325,280,450000,2020-08-21,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22326,270,409000,2020-08-22,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22327,270,410000,2020-08-22,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22328,265,410000,2020-08-22,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22329,280,431000,2020-08-23,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22330,255,498000,2020-08-23,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22331,280,441000,2020-08-23,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22332,265,415000,2020-08-23,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22333,285,450000,2020-08-24,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22334,270,395000,2020-08-24,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22335,265,400000,2020-08-24,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22336,270,390000,2020-08-24,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22337,260,400000,2020-08-24,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22338,280,446000,2020-08-24,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22339,285,445000,2020-08-24,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22340,270,381000,2020-08-25,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22341,265,410000,2020-08-25,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22342,280,432000,2020-08-25,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22343,280,429000,2020-08-25,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22344,280,421000,2020-08-25,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22345,270,381000,2020-08-25,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22346,285,415000,2020-08-25,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22347,275,430000,2020-08-25,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22348,280,410000,2020-08-25,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22349,275,411000,2020-08-26,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22350,260,390000,2020-08-26,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22351,245,400000,2020-08-26,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22352,275,409000,2020-08-26,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22353,285,393000,2020-08-27,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22354,270,390000,2020-08-27,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22355,280,430000,2020-08-27,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22356,260,380000,2020-08-29,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22357,275,399000,2020-08-29,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22358,275,406000,2020-08-29,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22359,280,410000,2020-08-29,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22360,280,400000,2020-08-30,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22361,265,410000,2020-08-30,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22362,270,390000,2020-08-30,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22363,285,390000,2020-08-31,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22364,260,383000,2020-08-31,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22365,275,400000,2020-09-01,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22366,250,405000,2020-09-01,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22367,240,376000,2020-09-01,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22368,275,385000,2020-09-02,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22369,285,391000,2020-09-02,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22370,265,398000,2020-09-02,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22371,285,400000,2020-09-02,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22372,255,400000,2020-09-03,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22373,270,381000,2020-09-03,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22374,275,385000,2020-09-04,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22375,280,381000,2020-09-04,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22376,265,376000,2020-09-04,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22377,280,380000,2020-09-05,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22378,280,380000,2020-09-05,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22379,255,400000,2020-09-05,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22380,270,370000,2020-09-05,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22381,260,370000,2020-09-06,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22382,275,380000,2020-09-06,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22383,285,380000,2020-09-06,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22384,260,366000,2020-09-06,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22385,275,380000,2020-09-07,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22386,270,366000,2020-09-07,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22387,260,370000,2020-09-07,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22388,250,342000,2020-09-10,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22389,265,374000,2020-09-10,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22390,280,369000,2020-09-10,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22391,285,399000,2020-09-11,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22392,270,364000,2020-09-11,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22393,280,379000,2020-09-11,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22394,280,380000,2020-09-11,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22395,270,370000,2020-09-11,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22396,275,386000,2020-09-12,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22397,260,370000,2020-09-12,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22398,275,392000,2020-09-12,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22399,240,385000,2020-09-14,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22400,265,375000,2020-09-15,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22401,260,380000,2020-09-15,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22402,280,380000,2020-09-15,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22403,265,380000,2020-09-15,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22404,265,400000,2020-09-16,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22405,275,400000,2020-09-16,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22406,280,385000,2020-09-16,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22407,280,410000,2020-09-16,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22408,280,400000,2020-09-16,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22409,280,380000,2020-09-16,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22410,280,410000,2020-09-17,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22411,255,400000,2020-09-17,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22412,275,385000,2020-09-17,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22413,270,390000,2020-09-17,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22414,285,400000,2020-09-18,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22415,240,450000,2020-09-21,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22416,280,434000,2020-09-23,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22417,275,420000,2020-09-23,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22418,280,420000,2020-09-23,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22419,270,389000,2020-09-24,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22420,275,399000,2020-09-25,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22421,280,400000,2020-09-27,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
22422,250,408000,2020-09-29,Nike SB Dunk Low Pro Mystic Navy,2020-08-01,MYSTICNAVY/MYSTICNAVY-GUMLIGHTBROWN-SAIL,"129,000원",23622,363,729,71
